name,interests,nationality,age,cleaned_name,Mission.Role,Hobby Category,Recategorized Hobby Category,Hobby Category (Recategorized)
Roman Romanenko,volleyball,Russian,54.0,Roman Romanenko,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Roman Romanenko,music,Russian,54.0,Roman Romanenko,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Roman Romanenko,underwater hunting,Russian,54.0,Roman Romanenko,flight engineer,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Roman Romanenko,tennis,Russian,54.0,Roman Romanenko,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Roman Romanenko,car repairs,Russian,54.0,Roman Romanenko,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Roman Romanenko,tourism,Russian,54.0,Roman Romanenko,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Roman Romanenko,yachting,Russian,54.0,Roman Romanenko,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Roman Romanenko,volleyball,Russian,54.0,Roman Romanenko,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Roman Romanenko,music,Russian,54.0,Roman Romanenko,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Ronald Anthony Parise,astronomy,American,56.0,Ronald Anthony Parise,psp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Ronald Anthony Parise,aviation,American,56.0,Ronald Anthony Parise,psp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Ronald Anthony Parise,astronomy,American,56.0,Ronald Anthony Parise,psp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Ronald Anthony Parise,aviation,American,56.0,Ronald Anthony Parise,psp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Ronald Grabe,skiing,United States,80.0,Ronald Grabe,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Ronald Grabe,wind surfing,United States,80.0,Ronald Grabe,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,racquet sports,United States,80.0,Ronald Grabe,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,skiing,United States,80.0,Ronald Grabe,pilot,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Ronald Grabe,wind surfing,United States,80.0,Ronald Grabe,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,racquet sports,United States,80.0,Ronald Grabe,pilot,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,skiing,United States,80.0,Ronald Grabe,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Ronald Grabe,wind surfing,United States,80.0,Ronald Grabe,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,racquet sports,United States,80.0,Ronald Grabe,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,skiing,United States,80.0,Ronald Grabe,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Ronald Grabe,wind surfing,United States,80.0,Ronald Grabe,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald Grabe,racquet sports,United States,80.0,Ronald Grabe,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Ronald McNair,saxophonist,U.S.,35.0,Ronald McNair,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Ronald McNair,jazz enthusiast,U.S.,35.0,Ronald McNair,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Ronald McNair,saxophonist,U.S.,35.0,Ronald McNair,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Ronald McNair,jazz enthusiast,U.S.,35.0,Ronald McNair,msp,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
David Griggs,flying,United States,49.0,David Griggs,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
David Griggs,auto restoration,United States,49.0,David Griggs,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
David Griggs,running,United States,49.0,David Griggs,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
David Griggs,skiing,United States,49.0,David Griggs,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
David Griggs,diving,United States,49.0,David Griggs,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Salizhan Sharipov,football,Uzbek,61.0,Salizhan Sharipov,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Salizhan Sharipov,reading,Uzbek,61.0,Salizhan Sharipov,flight engineer,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Salizhan Sharipov,football,Uzbek,61.0,Salizhan Sharipov,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Salizhan Sharipov,reading,Uzbek,61.0,Salizhan Sharipov,commander,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Satoshi Furukawa,baseball,Japan,61.0,Satoshi Furukawa,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Satoshi Furukawa,bowling,Japan,61.0,Satoshi Furukawa,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Satoshi Furukawa,music,Japan,61.0,Satoshi Furukawa,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Satoshi Furukawa,traveling,Japan,61.0,Satoshi Furukawa,flight engineer,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Scott Tingle,guitar lessons,U.S.,60.0,Scott Tingle,flight engineer,Artistic & Creative Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Artistic & Creative Pursuits
Scott Tingle,writing original music,U.S.,60.0,Scott Tingle,flight engineer,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Scott Tingle,playing at clubs,U.S.,60.0,Scott Tingle,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Social & Community Activities
Scott Parazynski,mountaineering,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Scott Parazynski,rock climbing,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Scott Parazynski,flying,United States,64.0,Scott Parazynski,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Scott Parazynski,scuba diving,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Scott Parazynski,mountaineering,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Scott Parazynski,rock climbing,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Scott Parazynski,flying,United States,64.0,Scott Parazynski,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Scott Parazynski,scuba diving,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Scott Parazynski,mountaineering,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Scott Parazynski,rock climbing,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Scott Parazynski,flying,United States,64.0,Scott Parazynski,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Scott Parazynski,scuba diving,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Scott Parazynski,mountaineering,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Scott Parazynski,rock climbing,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Scott Parazynski,flying,United States,64.0,Scott Parazynski,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Scott Parazynski,scuba diving,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Scott Parazynski,mountaineering,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Scott Parazynski,rock climbing,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Scott Parazynski,flying,United States,64.0,Scott Parazynski,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Scott Parazynski,scuba diving,United States,64.0,Scott Parazynski,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Outdoor & Nature Pursuits
Scott Horowitz,human exploration of Mars,United States,68.0,Scott Horowitz,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Scott Horowitz,human exploration of Mars,United States,68.0,Scott Horowitz,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Scott Horowitz,human exploration of Mars,United States,68.0,Scott Horowitz,pilot,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Scott Horowitz,human exploration of Mars,United States,68.0,Scott Horowitz,commander,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Sergei Krikalev,swimming,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,skiing,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,cycling,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,aerobatic flying,Russia,67.0,Sergei Krikalev,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Sergei Krikalev,amateur radio operations,Russia,67.0,Sergei Krikalev,flight engineer,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Sergei Krikalev,swimming,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,skiing,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,cycling,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,aerobatic flying,Russia,67.0,Sergei Krikalev,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Sergei Krikalev,amateur radio operations,Russia,67.0,Sergei Krikalev,flight engineer,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Sergei Krikalev,swimming,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,skiing,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,cycling,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,aerobatic flying,Russia,67.0,Sergei Krikalev,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Sergei Krikalev,amateur radio operations,Russia,67.0,Sergei Krikalev,flight engineer,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Sergei Krikalev,swimming,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,skiing,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,cycling,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,aerobatic flying,Russia,67.0,Sergei Krikalev,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Sergei Krikalev,amateur radio operations,Russia,67.0,Sergei Krikalev,flight engineer,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Sergei Krikalev,swimming,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,skiing,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,cycling,Russia,67.0,Sergei Krikalev,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,aerobatic flying,Russia,67.0,Sergei Krikalev,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Sergei Krikalev,amateur radio operations,Russia,67.0,Sergei Krikalev,flight engineer,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Sergei Krikalev,swimming,Russia,67.0,Sergei Krikalev,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,skiing,Russia,67.0,Sergei Krikalev,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,cycling,Russia,67.0,Sergei Krikalev,commander,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Sergei Krikalev,aerobatic flying,Russia,67.0,Sergei Krikalev,commander,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Sergei Krikalev,amateur radio operations,Russia,67.0,Sergei Krikalev,commander,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Shannon Lucid,reading books,American,82.0,Shannon Lucid,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Shannon Lucid,exploration,American,82.0,Shannon Lucid,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Lucid,astronomy,American,82.0,Shannon Lucid,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Shannon Lucid,reading books,American,82.0,Shannon Lucid,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Shannon Lucid,exploration,American,82.0,Shannon Lucid,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Lucid,astronomy,American,82.0,Shannon Lucid,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Shannon Lucid,reading books,American,82.0,Shannon Lucid,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Shannon Lucid,exploration,American,82.0,Shannon Lucid,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Lucid,astronomy,American,82.0,Shannon Lucid,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Shannon Lucid,reading books,American,82.0,Shannon Lucid,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Shannon Lucid,exploration,American,82.0,Shannon Lucid,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Lucid,astronomy,American,82.0,Shannon Lucid,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Shannon Lucid,reading books,American,82.0,Shannon Lucid,msp,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits,Intellectual & Academic Pursuits
Shannon Lucid,exploration,American,82.0,Shannon Lucid,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Lucid,astronomy,American,82.0,Shannon Lucid,msp,Aviation & Space-Related Hobbies,Intellectual & Academic Pursuits,Aviation & Space-Related Hobbies
Shannon Walker,cooking,American,60.0,Shannon Walker,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Walker,soccer,American,60.0,Shannon Walker,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Shannon Walker,running,American,60.0,Shannon Walker,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Shannon Walker,weight training,American,60.0,Shannon Walker,flight engineer,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Shannon Walker,flying,American,60.0,Shannon Walker,flight engineer,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Shannon Walker,camping,American,60.0,Shannon Walker,flight engineer,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Shannon Walker,travel,American,60.0,Shannon Walker,flight engineer,Social & Community Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Sidney Gutierrez,camping,American,74.0,Sidney Gutierrez,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Sidney Gutierrez,woodworking,American,74.0,Sidney Gutierrez,msp,Technical & Maker Hobbies,Technical & Maker Hobbies,Technical & Maker Hobbies
Sidney Gutierrez,racquetball,American,74.0,Sidney Gutierrez,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Sidney Gutierrez,camping,American,74.0,Sidney Gutierrez,commander,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Sidney Gutierrez,woodworking,American,74.0,Sidney Gutierrez,commander,Technical & Maker Hobbies,Technical & Maker Hobbies,Technical & Maker Hobbies
Sidney Gutierrez,racquetball,American,74.0,Sidney Gutierrez,commander,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Soichi Noguchi,jogging,Japan,60.0,Soichi Noguchi,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Soichi Noguchi,basketball,Japan,60.0,Soichi Noguchi,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Soichi Noguchi,skiing,Japan,60.0,Soichi Noguchi,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Soichi Noguchi,camping,Japan,60.0,Soichi Noguchi,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Soichi Noguchi,jogging,Japan,60.0,Soichi Noguchi,flight engineer,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Soichi Noguchi,basketball,Japan,60.0,Soichi Noguchi,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Soichi Noguchi,skiing,Japan,60.0,Soichi Noguchi,flight engineer,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Soichi Noguchi,camping,Japan,60.0,Soichi Noguchi,flight engineer,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Stanley Love,martial arts,American,60.0,Stanley Love,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Stanley Love,hiking,American,60.0,Stanley Love,msp,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits,Outdoor & Nature Pursuits
Stanley Love,science fiction,American,60.0,Stanley Love,msp,Intellectual & Academic Pursuits,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Stanley Love,music,American,60.0,Stanley Love,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Stanley Love,anime,American,60.0,Stanley Love,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,basketball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,softball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,golf,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Steven Hawley,running,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,playing bridge,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,umpiring,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,basketball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,softball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,golf,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Steven Hawley,running,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,playing bridge,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,umpiring,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,basketball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,softball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,golf,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Steven Hawley,running,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,playing bridge,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,umpiring,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,basketball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,softball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,golf,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Steven Hawley,running,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,playing bridge,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,umpiring,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,basketball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,softball,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,golf,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Sports & Physical Activities
Steven Hawley,running,U.S.,73.0,Steven Hawley,msp,Sports & Physical Activities,Sports & Physical Activities,Sports & Physical Activities
Steven Hawley,playing bridge,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Hawley,umpiring,U.S.,73.0,Steven Hawley,msp,Other/Uncategorized,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Intellectual & Academic Pursuits
Steven Nagel,sport flying,American,67.0,Steven Nagel,msp,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
Steven Nagel,amateur radio operations,American,67.0,Steven Nagel,msp,Technical & Maker Hobbies,Uncategorized - Reason: Cannot confidently assign hobby to a single category,Technical & Maker Hobbies
Steven Nagel,music,American,67.0,Steven Nagel,msp,Artistic & Creative Pursuits,Artistic & Creative Pursuits,Artistic & Creative Pursuits
Steven Nagel,sport flying,American,67.0,Steven Nagel,pilot,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies,Aviation & Space-Related Hobbies
